cell_id,city_id,week,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
city085_w00_hard,city085,0,hard,ai,central,1,1,3,0.033333
city085_w00_hard,city085,0,hard,ai,central,1,1,4,0.033333
city085_w00_hard,city085,0,hard,ai,central,1,1,5,0.016667
city085_w01_easy,city085,1,easy,standard,central,0,1,1,0.1
city085_w01_easy,city085,1,easy,standard,central,0,1,2,0.15
city085_w01_easy,city085,1,easy,standard,central,0,1,3,0.066667
city085_w01_easy,city085,1,easy,standard,central,0,1,4,0.133333
city085_w01_easy,city085,1,easy,standard,central,0,1,5,0.05
city085_w01_hard,city085,1,hard,standard,central,0,1,1,0.066667
city085_w01_hard,city085,1,hard,standard,central,0,1,2,0.033333
city085_w01_hard,city085,1,hard,standard,central,0,1,3,0.016667
city085_w01_hard,city085,1,hard,standard,central,0,1,4,0.05
city085_w01_hard,city085,1,hard,standard,central,0,1,5,0.033333
city086_w00_easy,city086,0,easy,ai,search,1,0,1,0.216667
city086_w00_easy,city086,0,easy,ai,search,1,0,2,0.2
city086_w00_easy,city086,0,easy,ai,search,1,0,3,0.05
city086_w00_easy,city086,0,easy,ai,search,1,0,4,0.066667
city086_w00_easy,city086,0,easy,ai,search,1,0,5,0.033333
city086_w00_hard,city086,0,hard,ai,central,1,1,1,0.05
city086_w00_hard,city086,0,hard,ai,central,1,1,2,0.116667
city086_w00_hard,city086,0,hard,ai,central,1,1,3,0.05
city086_w00_hard,city086,0,hard,ai,central,1,1,4,0.066667
city086_w00_hard,city086,0,hard,ai,central,1,1,5,0.033333
city086_w01_easy,city086,1,easy,ai,search,1,0,1,0.116667
city086_w01_easy,city086,1,easy,ai,search,1,0,2,0.1
city086_w01_easy,city086,1,easy,ai,search,1,0,3,0.1
city086_w01_easy,city086,1,easy,ai,search,1,0,4,0.066667
city086_w01_easy,city086,1,easy,ai,search,1,0,5,0.066667
city086_w01_hard,city086,1,hard,ai,search,1,0,1,0.15
city086_w01_hard,city086,1,hard,ai,search,1,0,2,0.066667
city086_w01_hard,city086,1,hard,ai,search,1,0,3,0.033333
city086_w01_hard,city086,1,hard,ai,search,1,0,4,0.05
city086_w01_hard,city086,1,hard,ai,search,1,0,5,0.116667
city087_w00_easy,city087,0,easy,standard,search,0,0,1,0.133333
city087_w00_easy,city087,0,easy,standard,search,0,0,2,0.166667
city087_w00_easy,city087,0,easy,standard,search,0,0,3,0.05
city087_w00_easy,city087,0,easy,standard,search,0,0,4,0.033333
city087_w00_easy,city087,0,easy,standard,search,0,0,5,0.033333
city087_w00_hard,city087,0,hard,ai,search,1,0,1,0.1
city087_w00_hard,city087,0,hard,ai,search,1,0,2,0.05
city087_w00_hard,city087,0,hard,ai,search,1,0,3,0.0
city087_w00_hard,city087,0,hard,ai,search,1,0,4,0.016667
city087_w00_hard,city087,0,hard,ai,search,1,0,5,0.033333
city087_w01_easy,city087,1,easy,ai,central,1,1,1,0.216667
city087_w01_easy,city087,1,easy,ai,central,1,1,2,0.2
city087_w01_easy,city087,1,easy,ai,central,1,1,3,0.033333
city087_w01_easy,city087,1,easy,ai,central,1,1,4,0.05
city087_w01_easy,city087,1,easy,ai,central,1,1,5,0.05
city087_w01_hard,city087,1,hard,ai,central,1,1,1,0.1
city087_w01_hard,city087,1,hard,ai,central,1,1,2,0.083333
city087_w01_hard,city087,1,hard,ai,central,1,1,3,0.066667
city087_w01_hard,city087,1,hard,ai,central,1,1,4,0.066667
city087_w01_hard,city087,1,hard,ai,central,1,1,5,0.066667
city088_w00_easy,city088,0,easy,standard,search,0,0,1,0.1
city088_w00_easy,city088,0,easy,standard,search,0,0,2,0.083333
city088_w00_easy,city088,0,easy,standard,search,0,0,3,0.083333
city088_w00_easy,city088,0,easy,standard,search,0,0,4,0.033333
city088_w00_easy,city088,0,easy,standard,search,0,0,5,0.05
city088_w00_hard,city088,0,hard,ai,central,1,1,1,0.133333
city088_w00_hard,city088,0,hard,ai,central,1,1,2,0.033333
city088_w00_hard,city088,0,hard,ai,central,1,1,3,0.033333
city088_w00_hard,city088,0,hard,ai,central,1,1,4,0.066667
city088_w00_hard,city088,0,hard,ai,central,1,1,5,0.05
city088_w01_easy,city088,1,easy,ai,central,1,1,1,0.116667
city088_w01_easy,city088,1,easy,ai,central,1,1,2,0.1
city088_w01_easy,city088,1,easy,ai,central,1,1,3,0.05
city088_w01_easy,city088,1,easy,ai,central,1,1,4,0.083333
city088_w01_easy,city088,1,easy,ai,central,1,1,5,0.116667
city088_w01_hard,city088,1,hard,standard,search,0,0,1,0.066667
city088_w01_hard,city088,1,hard,standard,search,0,0,2,0.05
city088_w01_hard,city088,1,hard,standard,search,0,0,3,0.016667
city088_w01_hard,city088,1,hard,standard,search,0,0,4,0.05
city088_w01_hard,city088,1,hard,standard,search,0,0,5,0.033333
city089_w00_easy,city089,0,easy,standard,search,0,0,1,0.083333
city089_w00_easy,city089,0,easy,standard,search,0,0,2,0.116667
city089_w00_easy,city089,0,easy,standard,search,0,0,3,0.05
city089_w00_easy,city089,0,easy,standard,search,0,0,4,0.066667
city089_w00_easy,city089,0,easy,standard,search,0,0,5,0.016667
city089_w00_hard,city089,0,hard,ai,search,1,0,1,0.083333
city089_w00_hard,city089,0,hard,ai,search,1,0,2,0.05
city089_w00_hard,city089,0,hard,ai,search,1,0,3,0.05
city089_w00_hard,city089,0,hard,ai,search,1,0,4,0.05
city089_w00_hard,city089,0,hard,ai,search,1,0,5,0.066667
city089_w01_easy,city089,1,easy,standard,search,0,0,1,0.116667
city089_w01_easy,city089,1,easy,standard,search,0,0,2,0.05
city089_w01_easy,city089,1,easy,standard,search,0,0,3,0.066667
city089_w01_easy,city089,1,easy,standard,search,0,0,4,0.083333
city089_w01_easy,city089,1,easy,standard,search,0,0,5,0.016667
city089_w01_hard,city089,1,hard,ai,central,1,1,1,0.066667
city089_w01_hard,city089,1,hard,ai,central,1,1,2,0.066667
city089_w01_hard,city089,1,hard,ai,central,1,1,3,0.033333
city089_w01_hard,city089,1,hard,ai,central,1,1,4,0.016667
city089_w01_hard,city089,1,hard,ai,central,1,1,5,0.016667
city090_w00_easy,city090,0,easy,standard,central,0,1,1,0.133333
city090_w00_easy,city090,0,easy,standard,central,0,1,2,0.066667
city090_w00_easy,city090,0,easy,standard,central,0,1,3,0.083333
city090_w00_easy,city090,0,easy,standard,central,0,1,4,0.05
city090_w00_easy,city090,0,easy,standard,central,0,1,5,0.016667
city090_w00_hard,city090,0,hard,standard,central,0,1,1,0.05
city090_w00_hard,city090,0,hard,standard,central,0,1,2,0.116667
city090_w00_hard,city090,0,hard,standard,central,0,1,3,0.083333
city090_w00_hard,city090,0,hard,standard,central,0,1,4,0.066667
city090_w00_hard,city090,0,hard,standard,central,0,1,5,0.033333
city090_w01_easy,city090,1,easy,ai,central,1,1,1,0.183333
city090_w01_easy,city090,1,easy,ai,central,1,1,2,0.166667
city090_w01_easy,city090,1,easy,ai,central,1,1,3,0.05
city090_w01_easy,city090,1,easy,ai,central,1,1,4,0.066667
city090_w01_easy,city090,1,easy,ai,central,1,1,5,0.05
city090_w01_hard,city090,1,hard,standard,search,0,0,1,0.116667
city090_w01_hard,city090,1,hard,standard,search,0,0,2,0.083333
city090_w01_hard,city090,1,hard,standard,search,0,0,3,0.066667
city090_w01_hard,city090,1,hard,standard,search,0,0,4,0.033333
city090_w01_hard,city090,1,hard,standard,search,0,0,5,0.016667
city091_w00_easy,city091,0,easy,ai,central,1,1,1,0.233333
city091_w00_easy,city091,0,easy,ai,central,1,1,2,0.05
city091_w00_easy,city091,0,easy,ai,central,1,1,3,0.05
city091_w00_easy,city091,0,easy,ai,central,1,1,4,0.083333
city091_w00_easy,city091,0,easy,ai,central,1,1,5,0.033333
city091_w00_hard,city091,0,hard,ai,search,1,0,1,0.1
city091_w00_hard,city091,0,hard,ai,search,1,0,2,0.066667
city091_w00_hard,city091,0,hard,ai,search,1,0,3,0.0
city091_w00_hard,city091,0,hard,ai,search,1,0,4,0.033333
city091_w00_hard,city091,0,hard,ai,search,1,0,5,0.066667
city091_w01_easy,city091,1,easy,standard,central,0,1,1,0.166667
city091_w01_easy,city091,1,easy,standard,central,0,1,2,0.183333
city091_w01_easy,city091,1,easy,standard,central,0,1,3,0.066667
city091_w01_easy,city091,1,easy,standard,central,0,1,4,0.0
city091_w01_easy,city091,1,easy,standard,central,0,1,5,0.083333
city091_w01_hard,city091,1,hard,ai,search,1,0,1,0.05
city091_w01_hard,city091,1,hard,ai,search,1,0,2,0.016667
city091_w01_hard,city091,1,hard,ai,search,1,0,3,0.066667
city091_w01_hard,city091,1,hard,ai,search,1,0,4,0.033333
city091_w01_hard,city091,1,hard,ai,search,1,0,5,0.033333
city092_w00_easy,city092,0,easy,ai,search,1,0,1,0.15
city092_w00_easy,city092,0,easy,ai,search,1,0,2,0.1
city092_w00_easy,city092,0,easy,ai,search,1,0,3,0.1
city092_w00_easy,city092,0,easy,ai,search,1,0,4,0.1
city092_w00_easy,city092,0,easy,ai,search,1,0,5,0.033333
city092_w00_hard,city092,0,hard,ai,search,1,0,1,0.083333
city092_w00_hard,city092,0,hard,ai,search,1,0,2,0.083333
city092_w00_hard,city092,0,hard,ai,search,1,0,3,0.05
city092_w00_hard,city092,0,hard,ai,search,1,0,4,0.016667
city092_w00_hard,city092,0,hard,ai,search,1,0,5,0.033333
city092_w01_easy,city092,1,easy,ai,central,1,1,1,0.166667
city092_w01_easy,city092,1,easy,ai,central,1,1,2,0.066667
city092_w01_easy,city092,1,easy,ai,central,1,1,3,0.116667
city092_w01_easy,city092,1,easy,ai,central,1,1,4,0.05
city092_w01_easy,city092,1,easy,ai,central,1,1,5,0.0
city092_w01_hard,city092,1,hard,standard,search,0,0,1,0.116667
city092_w01_hard,city092,1,hard,standard,search,0,0,2,0.066667
city092_w01_hard,city092,1,hard,standard,search,0,0,3,0.1
city092_w01_hard,city092,1,hard,standard,search,0,0,4,0.1
city092_w01_hard,city092,1,hard,standard,search,0,0,5,0.0
city093_w00_easy,city093,0,easy,ai,search,1,0,1,0.116667
city093_w00_easy,city093,0,easy,ai,search,1,0,2,0.1
city093_w00_easy,city093,0,easy,ai,search,1,0,3,0.083333
city093_w00_easy,city093,0,easy,ai,search,1,0,4,0.133333
city093_w00_easy,city093,0,easy,ai,search,1,0,5,0.066667
city093_w00_hard,city093,0,hard,ai,central,1,1,1,0.15
city093_w00_hard,city093,0,hard,ai,central,1,1,2,0.116667
city093_w00_hard,city093,0,hard,ai,central,1,1,3,0.05
city093_w00_hard,city093,0,hard,ai,central,1,1,4,0.033333
city093_w00_hard,city093,0,hard,ai,central,1,1,5,0.0
city093_w01_easy,city093,1,easy,ai,search,1,0,1,0.2
city093_w01_easy,city093,1,easy,ai,search,1,0,2,0.133333
city093_w01_easy,city093,1,easy,ai,search,1,0,3,0.066667
city093_w01_easy,city093,1,easy,ai,search,1,0,4,0.116667
city093_w01_easy,city093,1,easy,ai,search,1,0,5,0.066667
city093_w01_hard,city093,1,hard,ai,search,1,0,1,0.1
city093_w01_hard,city093,1,hard,ai,search,1,0,2,0.083333
city093_w01_hard,city093,1,hard,ai,search,1,0,3,0.016667
city093_w01_hard,city093,1,hard,ai,search,1,0,4,0.066667
city093_w01_hard,city093,1,hard,ai,search,1,0,5,0.033333
city094_w00_easy,city094,0,easy,standard,central,0,1,1,0.066667
city094_w00_easy,city094,0,easy,standard,central,0,1,2,0.066667
city094_w00_easy,city094,0,easy,standard,central,0,1,3,0.05
city094_w00_easy,city094,0,easy,standard,central,0,1,4,0.016667
city094_w00_easy,city094,0,easy,standard,central,0,1,5,0.066667
city094_w00_hard,city094,0,hard,standard,search,0,0,1,0.15
city094_w00_hard,city094,0,hard,standard,search,0,0,2,0.116667
city094_w00_hard,city094,0,hard,standard,search,0,0,3,0.1
city094_w00_hard,city094,0,hard,standard,search,0,0,4,0.066667
city094_w00_hard,city094,0,hard,standard,search,0,0,5,0.033333
city094_w01_easy,city094,1,easy,ai,search,1,0,1,0.116667
city094_w01_easy,city094,1,easy,ai,search,1,0,2,0.133333
city094_w01_easy,city094,1,easy,ai,search,1,0,3,0.066667
city094_w01_easy,city094,1,easy,ai,search,1,0,4,0.05
city094_w01_easy,city094,1,easy,ai,search,1,0,5,0.05
city094_w01_hard,city094,1,hard,standard,search,0,0,1,0.066667
city094_w01_hard,city094,1,hard,standard,search,0,0,2,0.033333
city094_w01_hard,city094,1,hard,standard,search,0,0,3,0.016667
city094_w01_hard,city094,1,hard,standard,search,0,0,4,0.05
city094_w01_hard,city094,1,hard,standard,search,0,0,5,0.1
city095_w00_easy,city095,0,easy,standard,central,0,1,1,0.05
city095_w00_easy,city095,0,easy,standard,central,0,1,2,0.083333
city095_w00_easy,city095,0,easy,standard,central,0,1,3,0.1
city095_w00_easy,city095,0,easy,standard,central,0,1,4,0.033333
city095_w00_easy,city095,0,easy,standard,central,0,1,5,0.083333
city095_w00_hard,city095,0,hard,ai,central,1,1,1,0.083333
city095_w00_hard,city095,0,hard,ai,central,1,1,2,0.066667
city095_w00_hard,city095,0,hard,ai,central,1,1,3,0.033333
city095_w00_hard,city095,0,hard,ai,central,1,1,4,0.016667
city095_w00_hard,city095,0,hard,ai,central,1,1,5,0.033333
city095_w01_easy,city095,1,easy,standard,search,0,0,1,0.133333
city095_w01_easy,city095,1,easy,standard,search,0,0,2,0.1
city095_w01_easy,city095,1,easy,standard,search,0,0,3,0.083333
city095_w01_easy,city095,1,easy,standard,search,0,0,4,0.066667
city095_w01_easy,city095,1,easy,standard,search,0,0,5,0.083333
city095_w01_hard,city095,1,hard,standard,search,0,0,1,0.066667
city095_w01_hard,city095,1,hard,standard,search,0,0,2,0.066667
city095_w01_hard,city095,1,hard,standard,search,0,0,3,0.033333
city095_w01_hard,city095,1,hard,standard,search,0,0,4,0.1
city095_w01_hard,city095,1,hard,standard,search,0,0,5,0.1
city096_w00_easy,city096,0,easy,standard,central,0,1,1,0.116667
city096_w00_easy,city096,0,easy,standard,central,0,1,2,0.1
city096_w00_easy,city096,0,easy,standard,central,0,1,3,0.033333
city096_w00_easy,city096,0,easy,standard,central,0,1,4,0.05
city096_w00_easy,city096,0,easy,standard,central,0,1,5,0.0
city096_w00_hard,city096,0,hard,ai,central,1,1,1,0.066667
city096_w00_hard,city096,0,hard,ai,central,1,1,2,0.1
city096_w00_hard,city096,0,hard,ai,central,1,1,3,0.05
city096_w00_hard,city096,0,hard,ai,central,1,1,4,0.05
city096_w00_hard,city096,0,hard,ai,central,1,1,5,0.033333
city096_w01_easy,city096,1,easy,ai,central,1,1,1,0.15
city096_w01_easy,city096,1,easy,ai,central,1,1,2,0.183333
city096_w01_easy,city096,1,easy,ai,central,1,1,3,0.033333
city096_w01_easy,city096,1,easy,ai,central,1,1,4,0.116667
city096_w01_easy,city096,1,easy,ai,central,1,1,5,0.066667
city096_w01_hard,city096,1,hard,standard,central,0,1,1,0.15
city096_w01_hard,city096,1,hard,standard,central,0,1,2,0.083333
city096_w01_hard,city096,1,hard,standard,central,0,1,3,0.016667
city096_w01_hard,city096,1,hard,standard,central,0,1,4,0.083333
city096_w01_hard,city096,1,hard,standard,central,0,1,5,0.083333
city097_w00_easy,city097,0,easy,standard,central,0,1,1,0.066667
city097_w00_easy,city097,0,easy,standard,central,0,1,2,0.083333
city097_w00_easy,city097,0,easy,standard,central,0,1,3,0.016667
city097_w00_easy,city097,0,easy,standard,central,0,1,4,0.016667
city097_w00_easy,city097,0,easy,standard,central,0,1,5,0.083333
city097_w00_hard,city097,0,hard,ai,central,1,1,1,0.116667
city097_w00_hard,city097,0,hard,ai,central,1,1,2,0.066667
city097_w00_hard,city097,0,hard,ai,central,1,1,3,0.033333
city097_w00_hard,city097,0,hard,ai,central,1,1,4,0.033333
city097_w00_hard,city097,0,hard,ai,central,1,1,5,0.05
city097_w01_easy,city097,1,easy,ai,central,1,1,1,0.133333
city097_w01_easy,city097,1,easy,ai,central,1,1,2,0.1
city097_w01_easy,city097,1,easy,ai,central,1,1,3,0.033333
city097_w01_easy,city097,1,easy,ai,central,1,1,4,0.083333
city097_w01_easy,city097,1,easy,ai,central,1,1,5,0.083333
city097_w01_hard,city097,1,hard,standard,search,0,0,1,0.116667
city097_w01_hard,city097,1,hard,standard,search,0,0,2,0.066667
city097_w01_hard,city097,1,hard,standard,search,0,0,3,0.066667
city097_w01_hard,city097,1,hard,standard,search,0,0,4,0.05
city097_w01_hard,city097,1,hard,standard,search,0,0,5,0.0
city098_w00_easy,city098,0,easy,standard,search,0,0,1,0.15
city098_w00_easy,city098,0,easy,standard,search,0,0,2,0.016667
city098_w00_easy,city098,0,easy,standard,search,0,0,3,0.033333
city098_w00_easy,city098,0,easy,standard,search,0,0,4,0.066667
city098_w00_easy,city098,0,easy,standard,search,0,0,5,0.066667
city098_w00_hard,city098,0,hard,standard,search,0,0,1,0.1
city098_w00_hard,city098,0,hard,standard,search,0,0,2,0.033333
city098_w00_hard,city098,0,hard,standard,search,0,0,3,0.066667
city098_w00_hard,city098,0,hard,standard,search,0,0,4,0.0
city098_w00_hard,city098,0,hard,standard,search,0,0,5,0.0
city098_w01_easy,city098,1,easy,ai,search,1,0,1,0.183333
city098_w01_easy,city098,1,easy,ai,search,1,0,2,0.133333
city098_w01_easy,city098,1,easy,ai,search,1,0,3,0.15
city098_w01_easy,city098,1,easy,ai,search,1,0,4,0.05
city098_w01_easy,city098,1,easy,ai,search,1,0,5,0.083333
city098_w01_hard,city098,1,hard,standard,central,0,1,1,0.083333
city098_w01_hard,city098,1,hard,standard,central,0,1,2,0.116667
city098_w01_hard,city098,1,hard,standard,central,0,1,3,0.133333
city098_w01_hard,city098,1,hard,standard,central,0,1,4,0.116667
city098_w01_hard,city098,1,hard,standard,central,0,1,5,0.066667
city099_w00_easy,city099,0,easy,standard,central,0,1,1,0.166667
city099_w00_easy,city099,0,easy,standard,central,0,1,2,0.15
city099_w00_easy,city099,0,easy,standard,central,0,1,3,0.05
city099_w00_easy,city099,0,easy,standard,central,0,1,4,0.05
city099_w00_easy,city099,0,easy,standard,central,0,1,5,0.016667
city099_w00_hard,city099,0,hard,ai,central,1,1,1,0.05
city099_w00_hard,city099,0,hard,ai,central,1,1,2,0.066667
city099_w00_hard,city099,0,hard,ai,central,1,1,3,0.05
city099_w00_hard,city099,0,hard,ai,central,1,1,4,0.016667
city099_w00_hard,city099,0,hard,ai,central,1,1,5,0.033333
city099_w01_easy,city099,1,easy,standard,search,0,0,1,0.116667
city099_w01_easy,city099,1,easy,standard,search,0,0,2,0.066667
city099_w01_easy,city099,1,easy,standard,search,0,0,3,0.05
city099_w01_easy,city099,1,easy,standard,search,0,0,4,0.1
city099_w01_easy,city099,1,easy,standard,search,0,0,5,0.05
city099_w01_hard,city099,1,hard,standard,central,0,1,1,0.066667
city099_w01_hard,city099,1,hard,standard,central,0,1,2,0.016667
city099_w01_hard,city099,1,hard,standard,central,0,1,3,0.05
city099_w01_hard,city099,1,hard,standard,central,0,1,4,0.033333
city099_w01_hard,city099,1,hard,standard,central,0,1,5,0.016667
city100_w00_easy,city100,0,easy,ai,central,1,1,1,0.166667
city100_w00_easy,city100,0,easy,ai,central,1,1,2,0.15
city100_w00_easy,city100,0,easy,ai,central,1,1,3,0.2
city100_w00_easy,city100,0,easy,ai,central,1,1,4,0.033333
city100_w00_easy,city100,0,easy,ai,central,1,1,5,0.1
city100_w00_hard,city100,0,hard,standard,search,0,0,1,0.116667
city100_w00_hard,city100,0,hard,standard,search,0,0,2,0.066667
city100_w00_hard,city100,0,hard,standard,search,0,0,3,0.033333
city100_w00_hard,city100,0,hard,standard,search,0,0,4,0.066667
city100_w00_hard,city100,0,hard,standard,search,0,0,5,0.1
city100_w01_easy,city100,1,easy,ai,search,1,0,1,0.133333
city100_w01_easy,city100,1,easy,ai,search,1,0,2,0.183333
city100_w01_easy,city100,1,easy,ai,search,1,0,3,0.1
city100_w01_easy,city100,1,easy,ai,search,1,0,4,0.133333
city100_w01_easy,city100,1,easy,ai,search,1,0,5,0.116667
city100_w01_hard,city100,1,hard,standard,central,0,1,1,0.133333
city100_w01_hard,city100,1,hard,standard,central,0,1,2,0.033333
city100_w01_hard,city100,1,hard,standard,central,0,1,3,0.0
city100_w01_hard,city100,1,hard,standard,central,0,1,4,0.033333
city100_w01_hard,city100,1,hard,standard,central,0,1,5,0.05
city101_w00_easy,city101,0,easy,standard,search,0,0,1,0.166667
city101_w00_easy,city101,0,easy,standard,search,0,0,2,0.183333
city101_w00_easy,city101,0,easy,standard,search,0,0,3,0.1
city101_w00_easy,city101,0,easy,standard,search,0,0,4,0.083333
city101_w00_easy,city101,0,easy,standard,search,0,0,5,0.166667
city101_w00_hard,city101,0,hard,standard,central,0,1,1,0.05
city101_w00_hard,city101,0,hard,standard,central,0,1,2,0.066667
city101_w00_hard,city101,0,hard,standard,central,0,1,3,0.016667
city101_w00_hard,city101,0,hard,standard,central,0,1,4,0.016667
city101_w00_hard,city101,0,hard,standard,central,0,1,5,0.016667
city101_w01_easy,city101,1,easy,standard,search,0,0,1,0.066667
city101_w01_easy,city101,1,easy,standard,search,0,0,2,0.05
city101_w01_easy,city101,1,easy,standard,search,0,0,3,0.1
city101_w01_easy,city101,1,easy,standard,search,0,0,4,0.066667
city101_w01_easy,city101,1,easy,standard,search,0,0,5,0.05
city101_w01_hard,city101,1,hard,standard,central,0,1,1,0.033333
city101_w01_hard,city101,1,hard,standard,central,0,1,2,0.033333
city101_w01_hard,city101,1,hard,standard,central,0,1,3,0.033333
city101_w01_hard,city101,1,hard,standard,central,0,1,4,0.0
city101_w01_hard,city101,1,hard,standard,central,0,1,5,0.016667
city102_w00_easy,city102,0,easy,standard,central,0,1,1,0.1
city102_w00_easy,city102,0,easy,standard,central,0,1,2,0.15
city102_w00_easy,city102,0,easy,standard,central,0,1,3,0.15
city102_w00_easy,city102,0,easy,standard,central,0,1,4,0.05
city102_w00_easy,city102,0,easy,standard,central,0,1,5,0.133333
city102_w00_hard,city102,0,hard,standard,search,0,0,1,0.066667
city102_w00_hard,city102,0,hard,standard,search,0,0,2,0.066667
city102_w00_hard,city102,0,hard,standard,search,0,0,3,0.05
city102_w00_hard,city102,0,hard,standard,search,0,0,4,0.05
city102_w00_hard,city102,0,hard,standard,search,0,0,5,0.066667
city102_w01_easy,city102,1,easy,ai,central,1,1,1,0.033333
city102_w01_easy,city102,1,easy,ai,central,1,1,2,0.083333
city102_w01_easy,city102,1,easy,ai,central,1,1,3,0.066667
city102_w01_easy,city102,1,easy,ai,central,1,1,4,0.066667
city102_w01_easy,city102,1,easy,ai,central,1,1,5,0.016667
city102_w01_hard,city102,1,hard,standard,search,0,0,1,0.066667
city102_w01_hard,city102,1,hard,standard,search,0,0,2,0.05
city102_w01_hard,city102,1,hard,standard,search,0,0,3,0.083333
city102_w01_hard,city102,1,hard,standard,search,0,0,4,0.133333
city102_w01_hard,city102,1,hard,standard,search,0,0,5,0.116667
city103_w00_easy,city103,0,easy,ai,search,1,0,1,0.183333
city103_w00_easy,city103,0,easy,ai,search,1,0,2,0.116667
city103_w00_easy,city103,0,easy,ai,search,1,0,3,0.1
city103_w00_easy,city103,0,easy,ai,search,1,0,4,0.133333
city103_w00_easy,city103,0,easy,ai,search,1,0,5,0.066667
city103_w00_hard,city103,0,hard,standard,central,0,1,1,0.15
city103_w00_hard,city103,0,hard,standard,central,0,1,2,0.016667
city103_w00_hard,city103,0,hard,standard,central,0,1,3,0.083333
city103_w00_hard,city103,0,hard,standard,central,0,1,4,0.083333
city103_w00_hard,city103,0,hard,standard,central,0,1,5,0.016667
city103_w01_easy,city103,1,easy,ai,central,1,1,1,0.183333
city103_w01_easy,city103,1,easy,ai,central,1,1,2,0.15
city103_w01_easy,city103,1,easy,ai,central,1,1,3,0.066667
city103_w01_easy,city103,1,easy,ai,central,1,1,4,0.183333
city103_w01_easy,city103,1,easy,ai,central,1,1,5,0.1
city103_w01_hard,city103,1,hard,standard,central,0,1,1,0.066667
city103_w01_hard,city103,1,hard,standard,central,0,1,2,0.083333
city103_w01_hard,city103,1,hard,standard,central,0,1,3,0.066667
city103_w01_hard,city103,1,hard,standard,central,0,1,4,0.05
city103_w01_hard,city103,1,hard,standard,central,0,1,5,0.1
city104_w00_easy,city104,0,easy,standard,search,0,0,1,0.216667
city104_w00_easy,city104,0,easy,standard,search,0,0,2,0.116667
city104_w00_easy,city104,0,easy,standard,search,0,0,3,0.116667
city104_w00_easy,city104,0,easy,standard,search,0,0,4,0.05
city104_w00_easy,city104,0,easy,standard,search,0,0,5,0.133333
city104_w00_hard,city104,0,hard,ai,search,1,0,1,0.066667
city104_w00_hard,city104,0,hard,ai,search,1,0,2,0.033333
city104_w00_hard,city104,0,hard,ai,search,1,0,3,0.116667
city104_w00_hard,city104,0,hard,ai,search,1,0,4,0.083333
city104_w00_hard,city104,0,hard,ai,search,1,0,5,0.033333
city104_w01_easy,city104,1,easy,standard,search,0,0,1,0.133333
city104_w01_easy,city104,1,easy,standard,search,0,0,2,0.1
city104_w01_easy,city104,1,easy,standard,search,0,0,3,0.116667
city104_w01_easy,city104,1,easy,standard,search,0,0,4,0.083333
city104_w01_easy,city104,1,easy,standard,search,0,0,5,0.066667
city104_w01_hard,city104,1,hard,standard,central,0,1,1,0.116667
city104_w01_hard,city104,1,hard,standard,central,0,1,2,0.133333
city104_w01_hard,city104,1,hard,standard,central,0,1,3,0.05
city104_w01_hard,city104,1,hard,standard,central,0,1,4,0.083333
city104_w01_hard,city104,1,hard,standard,central,0,1,5,0.0
city105_w00_easy,city105,0,easy,standard,central,0,1,1,0.133333
city105_w00_easy,city105,0,easy,standard,central,0,1,2,0.116667
city105_w00_easy,city105,0,easy,standard,central,0,1,3,0.2
city105_w00_easy,city105,0,easy,standard,central,0,1,4,0.116667
city105_w00_easy,city105,0,easy,standard,central,0,1,5,0.05
city105_w00_hard,city105,0,hard,ai,central,1,1,1,0.05
city105_w00_hard,city105,0,hard,ai,central,1,1,2,0.016667
city105_w00_hard,city105,0,hard,ai,central,1,1,3,0.016667
city105_w00_hard,city105,0,hard,ai,central,1,1,4,0.016667
city105_w00_hard,city105,0,hard,ai,central,1,1,5,0.016667
city105_w01_easy,city105,1,easy,ai,search,1,0,1,0.1
city105_w01_easy,city105,1,easy,ai,search,1,0,2,0.116667
city105_w01_easy,city105,1,easy,ai,search,1,0,3,0.083333
city105_w01_easy,city105,1,easy,ai,search,1,0,4,0.066667
city105_w01_easy,city105,1,easy,ai,search,1,0,5,0.05
city105_w01_hard,city105,1,hard,standard,search,0,0,1,0.066667
city105_w01_hard,city105,1,hard,standard,search,0,0,2,0.05
city105_w01_hard,city105,1,hard,standard,search,0,0,3,0.033333
city105_w01_hard,city105,1,hard,standard,search,0,0,4,0.016667
city105_w01_hard,city105,1,hard,standard,search,0,0,5,0.066667
city106_w00_easy,city106,0,easy,ai,search,1,0,1,0.116667
city106_w00_easy,city106,0,easy,ai,search,1,0,2,0.166667
city106_w00_easy,city106,0,easy,ai,search,1,0,3,0.066667
city106_w00_easy,city106,0,easy,ai,search,1,0,4,0.133333
city106_w00_easy,city106,0,easy,ai,search,1,0,5,0.016667
city106_w00_hard,city106,0,hard,standard,central,0,1,1,0.083333
city106_w00_hard,city106,0,hard,standard,central,0,1,2,0.05
city106_w00_hard,city106,0,hard,standard,central,0,1,3,0.083333
city106_w00_hard,city106,0,hard,standard,central,0,1,4,0.05
city106_w00_hard,city106,0,hard,standard,central,0,1,5,0.083333
city106_w01_easy,city106,1,easy,standard,central,0,1,1,0.1
city106_w01_easy,city106,1,easy,standard,central,0,1,2,0.1
city106_w01_easy,city106,1,easy,standard,central,0,1,3,0.1
city106_w01_easy,city106,1,easy,standard,central,0,1,4,0.05
